Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[199]    0.0    0.00    0.00    1760+33920   laguerreval(int, double) [199]
                               33920             laguerreval(int, double) [199]
-----------------------------------------------
                0.00    0.00       3/1603        derivedbasis::derivedbasis() [226]
                0.00    0.00       4/1603        legendrebasis::legendrebasis(int) [75]
                0.00    0.00       4/1603        derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00       4/1603        laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00    1588/1603        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
[200]    0.0    0.00    0.00    1603         basis::basis() [200]
-----------------------------------------------
                0.00    0.00       3/1603        derivedbasis::derivedbasis() [226]
                0.00    0.00       4/1603        legendrebasis::legendrebasis(int) [75]
                0.00    0.00       4/1603        derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00       4/1603        laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00    1588/1603        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
[201]    0.0    0.00    0.00    1603         basis::basis() [201]
-----------------------------------------------
                0.00    0.00       1/1595        wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00    1594/1595        globalbasis::~globalbasis() [231]
[202]    0.0    0.00    0.00    1595         derivedbasis::~derivedbasis() [202]
-----------------------------------------------
                0.00    0.00       1/1595        temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       2/1595        temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00       4/1595        temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00    1588/1595        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
[203]    0.0    0.00    0.00    1595         std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
                0.00    0.00    1595/78035       std::complex<double>& std::complex<double>::operator/=<double>(std::complex<double> const&) [166]
-----------------------------------------------
                0.00    0.00    1592/1592        globalbasis::elementboundaries_zerobased(potential*, pulse*, double, double, double, double, double, int&, int&, bool) [223]
[204]    0.0    0.00    0.00    1592         globalbasis::nextdx(potential*, pulse*, double, double, double, double, double) [204]
                0.00    0.00    7960/59141       std::abs(double) [168]
                0.00    0.00    1592/585992      potential::V(double) [160]
-----------------------------------------------
                0.00    0.00    1000/1000        laguerrebasis::laguerrebasis(int, double) [70]
[205]    0.0    0.00    0.00    1000         std::complex<double>::operator-=(double) [205]
-----------------------------------------------
                                1760             laguerreval(int, int, double) [206]
                0.00    0.00     880/880         laguerrederiv(int, int, int, double) [207]
[206]    0.0    0.00    0.00     880+1760    laguerreval(int, int, double) [206]
                0.00    0.00    1760/1760        laguerreval(int, double) [199]
                                1760             laguerreval(int, int, double) [206]
-----------------------------------------------
                0.00    0.00     880/880         laguerrederivs(int, int, int, double) [211]
[207]    0.0    0.00    0.00     880         laguerrederiv(int, int, int, double) [207]
                0.00    0.00     880/25087       _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [184]
                0.00    0.00     880/880         laguerreval(int, int, double) [206]
-----------------------------------------------
                0.00    0.00     796/796         globalbasis::Olappsi(std::complex<double>*) [69]
[208]    0.0    0.00    0.00     796         derivedbasis::Olappsi(std::complex<double>*) [208]
-----------------------------------------------
                0.00    0.00      24/114         wf::canceleigenvectorresiduals(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [26]
                0.00    0.00      40/114         wf::Upsi(int, std::complex<double>* restrict*) [72]
                0.00    0.00      50/114         triD_Umat(int) [90]
[209]    0.0    0.00    0.00     114         triD_U(int, int) [209]
                0.00    0.00      48/27928       _ZSt3powIiiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [183]
-----------------------------------------------
                0.00    0.00       5/85          wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00      80/85          temporalbasis::Amatsetup(pulse*) [62]
[210]    0.0    0.00    0.00      85         pulse::Az(double) [210]
                0.00    0.00      85/25087       _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [184]
-----------------------------------------------
                0.00    0.00      80/80          laguerrebasis::laguerrebasis(int, double) [70]
[211]    0.0    0.00    0.00      80         laguerrederivs(int, int, int, double) [211]
                0.00    0.00     880/880         laguerrederiv(int, int, int, double) [207]
-----------------------------------------------
                0.00    0.00      80/80          derivedbasis::integrationtable(int) [192]
[212]    0.0    0.00    0.00      80         laguerrebasis::mapy2range(double, double, double) [212]
-----------------------------------------------
                0.00    0.00      50/50          triD_Qmat(int) [89]
[213]    0.0    0.00    0.00      50         triD_Q(int, int) [213]
-----------------------------------------------
                0.00    0.00       5/45          wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
                0.00    0.00      40/45          arraysum(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [215]
[214]    0.0    0.00    0.00      45         arraymultiply(std::complex<double>*, int, std::complex<double>) [214]
                0.00    0.00      45/8036        arraycopy(std::complex<double>*, int) [188]
                0.00    0.00      45/4452        arrayscale(std::complex<double>*, int, std::complex<double>) [191]
-----------------------------------------------
                0.00    0.00      40/40          arraydiff(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [216]
[215]    0.0    0.00    0.00      40         arraysum(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [215]
                0.00    0.00      40/45          arraymultiply(std::complex<double>*, int, std::complex<double>) [214]
-----------------------------------------------
                0.00    0.00      40/40          wf::psixtdiff(std::complex<double>* restrict*, std::complex<double>* restrict*, int) [222]
[216]    0.0    0.00    0.00      40         arraydiff(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [216]
                0.00    0.00      40/129257      std::operator-(std::complex<double> const&) [161]
                0.00    0.00      40/40          arraysum(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [215]
-----------------------------------------------
                0.00    0.00      40/40          temporalbasis::Amatsetup(pulse*) [62]
[217]    0.0    0.00    0.00      40         pulse::Ez(double) [217]
                0.00    0.00      40/25087       _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_ [184]
-----------------------------------------------
                0.00    0.00      32/32          wf::temporalvector_rhstarget(int, std::complex<double>*, std::complex<double>* restrict*) [82]
[218]    0.0    0.00    0.00      32         std::conj(std::complex<double> const&) [218]
-----------------------------------------------
                0.00    0.00       4/16          laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00      12/16          laguerrebasis::integrationtable(int) [220]
[219]    0.0    0.00    0.00      16         laguerretable(int, double*, double*) [219]
-----------------------------------------------
                0.00    0.00      12/12          derivedbasis::integrationtable(int) [192]
[220]    0.0    0.00    0.00      12         laguerrebasis::integrationtable(int) [220]
                0.00    0.00      40/59141       std::abs(double) [168]
                0.00    0.00      12/16          laguerretable(int, double*, double*) [219]
-----------------------------------------------
                0.00    0.00      12/12          derivedbasis::integrationtable(int) [192]
[221]    0.0    0.00    0.00      12         laguerrebasis::dy2dx(double, double) [221]
-----------------------------------------------
                0.00    0.00       8/8           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[222]    0.0    0.00    0.00       8         wf::psixtdiff(std::complex<double>* restrict*, std::complex<double>* restrict*, int) [222]
                0.00    0.00      40/40          arraydiff(std::complex<double>, std::complex<double>*, std::complex<double>, std::complex<double>*, int) [216]
-----------------------------------------------
                0.00    0.00       2/4           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
                0.00    0.00       2/4           globalbasis::elementboundaries_zerobased(potential*, pulse*, double, double, double, double, double, int&, int&) [230]
[223]    0.0    0.00    0.00       4         globalbasis::elementboundaries_zerobased(potential*, pulse*, double, double, double, double, double, int&, int&, bool) [223]
                0.00    0.00    1592/1592        globalbasis::nextdx(potential*, pulse*, double, double, double, double, double) [204]
-----------------------------------------------
                0.00    0.00       4/4           globalbasis::~globalbasis() [231]
[224]    0.0    0.00    0.00       4         laguerrebasis::~laguerrebasis() [224]
-----------------------------------------------
                0.00    0.00       4/4           globalbasis::~globalbasis() [231]
[225]    0.0    0.00    0.00       4         legendrebasis::~legendrebasis() [225]
-----------------------------------------------
                0.00    0.00       1/3           temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       2/3           temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
[226]    0.0    0.00    0.00       3         derivedbasis::derivedbasis() [226]
                0.00    0.00       3/1603        basis::basis() [200]
                0.00    0.00       3/1603        basis::basis() [201]
-----------------------------------------------
                0.00    0.00       1/3           temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       2/3           temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
[227]    0.0    0.00    0.00       3         derivedbasis::derivedbasis() [227]
-----------------------------------------------
                0.00    0.00       1/3           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       2/3           globalbasis::~globalbasis() [231]
[228]    0.0    0.00    0.00       3         derivedbasis::~derivedbasis() [228]
-----------------------------------------------
                0.00    0.00       1/3           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       2/3           globalbasis::~globalbasis() [231]
[229]    0.0    0.00    0.00       3         temporalbasis::~temporalbasis() [229]
-----------------------------------------------
                0.00    0.00       2/2           globalbasis::globalbasis(potential*, pulse*, double, double, double, double, double, int, int, double, double) [28]
[230]    0.0    0.00    0.00       2         globalbasis::elementboundaries_zerobased(potential*, pulse*, double, double, double, double, double, int&, int&) [230]
                0.00    0.00       2/4           globalbasis::elementboundaries_zerobased(potential*, pulse*, double, double, double, double, double, int&, int&, bool) [223]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[231]    0.0    0.00    0.00       2         globalbasis::~globalbasis() [231]
                0.00    0.00    1594/1595        derivedbasis::~derivedbasis() [202]
                0.00    0.00       4/4           legendrebasis::~legendrebasis() [225]
                0.00    0.00       4/4           laguerrebasis::~laguerrebasis() [224]
                0.00    0.00       2/3           derivedbasis::~derivedbasis() [228]
                0.00    0.00       2/3           temporalbasis::~temporalbasis() [229]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[232]    0.0    0.00    0.00       2         wf::~wf() [232]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[233]    0.0    0.00    0.00       2         potential::potential(double, double) [233]
-----------------------------------------------
                0.00    0.00       1/1           wf::boundstatesetup(int, double&) [52]
[234]    0.0    0.00    0.00       1         wf::boundstate(int, double&) [234]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[235]    0.0    0.00    0.00       1         pulse::pulse(double, double, double) [235]
-----------------------------------------------
                0.00    0.00       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[236]    0.0    0.00    0.00       1         double const& std::min<double>(double const&, double const&) [236]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[237]    0.0    0.00    0.00       1         std::to_string(int) [237]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[238]    0.0    0.00    0.00       1         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [238]
                0.00    0.00       1/59702       std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [167]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[239]    0.0    0.00    0.00       1         __sti___ZN27_INTERNAL_6_wf_cpp_f8275e2bSt8__ioinitE [239]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[240]    0.0    0.00    0.00       1         __sti___ZN30_INTERNAL_9_basis_cpp_9421bc7aSt8__ioinitE [240]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[241]    0.0    0.00    0.00       1         __sti___ZN30_INTERNAL_9_pulse_cpp_c2d1dcc1St8__ioinitE [241]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[242]    0.0    0.00    0.00       1         __sti___ZN33_INTERNAL_11_gltable_cpp_1d68bff4St8__ioinitE [242]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[243]    0.0    0.00    0.00       1         __sti___ZN33_INTERNAL_11_wf_fftw_cpp_f8275e2bSt8__ioinitE [243]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[244]    0.0    0.00    0.00       1         __sti___ZN34_INTERNAL_12_laguerre_cpp_ab735f84St8__ioinitE [244]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[245]    0.0    0.00    0.00       1         __sti___ZN34_INTERNAL_12_legendre_cpp_aa2e7955St8__ioinitE [245]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[246]    0.0    0.00    0.00       1         __sti___ZN34_INTERNAL_12_printmat_cpp_9761d633St8__ioinitE [246]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[247]    0.0    0.00    0.00       1         __sti___ZN35_INTERNAL_13_functions_cpp_64f858b7St8__ioinitE [247]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[248]    0.0    0.00    0.00       1         __sti___ZN35_INTERNAL_13_potential_cpp_2cf1dc2fSt8__ioinitE [248]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[249]    0.0    0.00    0.00       1         __sti___ZN35_INTERNAL_13_triDbasis_cpp_f10db344St8__ioinitE [249]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[250]    0.0    0.00    0.00       1         __sti___ZN37_INTERNAL_15_basischange_cpp_55d00c2eSt8__ioinitE [250]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[251]    0.0    0.00    0.00       1         __sti___ZN37_INTERNAL_15_globalbasis_cpp_bcfd12ccSt8__ioinitE [251]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[252]    0.0    0.00    0.00       1         __sti___ZN38_INTERNAL_16_derivedbasis_cpp_4eb668e7St8__ioinitE [252]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[253]    0.0    0.00    0.00       1         __sti___ZN38_INTERNAL_16_wf_functions_cpp_4e3cbe5bSt8__ioinitE [253]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[254]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_ecsconversion_cpp_e171a1fcSt8__ioinitE [254]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[255]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_laguerrebasis_cpp_913365f9St8__ioinitE [255]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[256]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_laguerretable_cpp_ab735f84St8__ioinitE [256]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[257]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_legendrebasis_cpp_66752aaaSt8__ioinitE [257]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[258]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_temporalbasis_cpp_97765ad5St8__ioinitE [258]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[259]    0.0    0.00    0.00       1         __sti___ZN39_INTERNAL_17_wf_boundstate_cpp_e2f09f72St8__ioinitE [259]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[260]    0.0    0.00    0.00       1         __sti___ZN40_INTERNAL_18_arrayfunctions_cpp_5aa1d33aSt8__ioinitE [260]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[261]    0.0    0.00    0.00       1         __sti___ZN40_INTERNAL_18_onedpropagator_cpp_d6170544St8__ioinitE [261]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[262]    0.0    0.00    0.00       1         __sti___ZN40_INTERNAL_18_wfxt_propagate_cpp_4f61988aSt8__ioinitE [262]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[263]    0.0    0.00    0.00       1         __sti___ZN43_INTERNAL_21_linearsystemsetup_cpp_1c359925St8__ioinitE [263]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[264]    0.0    0.00    0.00       1         __sti___ZN45_INTERNAL_23_mapintegrationtable_cpp_a89434f7St8__ioinitE [264]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[265]    0.0    0.00    0.00       1         __sti___ZN45_INTERNAL_23_wfxt_minimizeaction_cpp_4f61988aSt8__ioinitE [265]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[266]    0.0    0.00    0.00       1         __sti___ZN46_INTERNAL_24_wf_iterativesolution_cpp_4e3cbe5bSt8__ioinitE [266]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[267]    0.0    0.00    0.00       1         __sti___ZN47_INTERNAL_25_globalbasis_psi0setup_cpp_521edac8St8__ioinitE [267]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[268]    0.0    0.00    0.00       1         __sti___ZN48_INTERNAL_26_globalbasis_boundstate_cpp_0c1caeecSt8__ioinitE [268]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[269]    0.0    0.00    0.00       1         __sti___ZN49_INTERNAL_27_globalbasis_eltbdysetup_cpp_dd557286St8__ioinitE [269]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[270]    0.0    0.00    0.00       1         __sti___ZN49_INTERNAL_27_globallinearsystemsetup_cpp_1d68bff4St8__ioinitE [270]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[271]    0.0    0.00    0.00       1         __sti___ZN52_INTERNAL_30_globalbasis_minimizeaction_cpp_e4053ab8St8__ioinitE [271]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[272]    0.0    0.00    0.00       1         __sti___ZN52_INTERNAL_30_linearsystemsetup_lagrange_cpp_1c359925St8__ioinitE [272]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[273]    0.0    0.00    0.00       1         __sti___ZN55_INTERNAL_33_sourcewf_inhomogeneous_action_cpp_b047e43dSt8__ioinitE [273]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[274]    0.0    0.00    0.00       1         __sti___ZN56_INTERNAL_34_wf_iterativesolution_diagonalU_cpp_3df15ce6St8__ioinitE [274]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[275]    0.0    0.00    0.00       1         __sti___ZN58_INTERNAL_36_globallinearsystemsetup_lagrange_cpp_1d68bff4St8__ioinitE [275]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[276]    0.0    0.00    0.00       1         __sti___ZN63_INTERNAL_41_wf_iterativesolution_incoherentsource_cpp_fb8877c5St8__ioinitE [276]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[277]    0.0    0.00    0.00       1         __sti___ZN67_INTERNAL_45_wf_iterativesolution_temporaleigenvectors_cpp_9a69f9bbSt8__ioinitE [277]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [520]
[278]    0.0    0.00    0.00       1         __sti___ZN71_INTERNAL_49_wf_iterativesolution_temporaleigenvectors_aux_cpp_2e5bc8b3St8__ioinitE [278]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [191] arrayscale(std::complex<double>*, int, std::complex<double>) [202] derivedbasis::~derivedbasis() [186] std::complex<double>::operator+=(double)
 [199] laguerreval(int, double) [228] derivedbasis::~derivedbasis() [19] std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&)
 [206] laguerreval(int, int, double) [212] laguerrebasis::mapy2range(double, double, double) [175] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
 [214] arraymultiply(std::complex<double>*, int, std::complex<double>) [63] laguerrebasis::evalbasisfuncs(double) [155] std::__complex_abs(doublecomplex )
 [169] bandarrayindx(int, int, int, int, int) [220] laguerrebasis::integrationtable(int) [163] std::__complex_exp(doublecomplex )
  [86] identitybasis(int)     [67] laguerrebasis::evallaguerrefuncs(double) [176] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
 [207] laguerrederiv(int, int, int, double) [190] laguerrebasis::mapfromchildrange(double, double, double) [156] double std::abs<double>(std::complex<double> const&)
 [219] laguerretable(int, double*, double*) [221] laguerrebasis::dy2dx(double, double) [168] std::abs(double)
  [81] leftbordervec(int)     [70] laguerrebasis::laguerrebasis(int, double) [164] std::complex<double> std::exp<double>(std::complex<double> const&)
 [211] laguerrederivs(int, int, int, double) [224] laguerrebasis::~laguerrebasis() [236] double const& std::min<double>(double const&, double const&)
 [189] laguerrevalues(int, double) [182] legendrebasis::mapy2range(double, double, double) [184] _ZSt3powIdiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_
  [33] legendrevalues(int, double) [12] legendrebasis::evalbasisfuncs(double) [183] _ZSt3powIiiEN9__gnu_cxx11__promote_2INS0_11__enable_ifIXaasr3std15__is_arithmeticIT_EE7__valuesr3std15__is_arithmeticIT0_EE7__valueES3_E6__typeES4_E6__typeES3_S4_
  [83] rightbordervec(int)   [194] legendrebasis::integrationtable(int) [218] std::conj(std::complex<double> const&)
   [9] initializearray(int)  [159] legendrebasis::mapfromchildrange(double, double, double) [167] std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&)
  [74] padeigenvectors(int, std::complex<double>*) [195] legendrebasis::dy2dx(double, double) [177] std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  [91] triD_basischange(int)  [75] legendrebasis::legendrebasis(int) [181] std::to_string(double)
  [55] matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [225] legendrebasis::~legendrebasis() [237] std::to_string(int)
  [14] vector_basischange(int, int, std::complex<double>*, std::complex<double>*) [61] temporalbasis::updateTmats(double, double, pulse*) [203] std::complex<double> std::operator/<double>(double const&, std::complex<double> const&)
  [78] borderfunctionbasis(int) [62] temporalbasis::Amatsetup(pulse*) [158] std::complex<double> std::operator/<double>(std::complex<double> const&, double const&)
  [79] generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [73] temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [170] std::operator/(std::complex<double> const&, std::complex<double> const&)
  [84] leftborderfunctionbasis_laguerre(int) [68] temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [32] std::operator-(std::complex<double> const&, std::complex<double> const&)
  [85] rightborderfunctionbasis_laguerre(int) [229] temporalbasis::~temporalbasis() [57] std::complex<double> std::operator*<double>(double const&, std::complex<double> const&)
  [65] ecsX(double, double, double) [234] wf::boundstate(int, double&) [13] std::complex<double> std::operator*<double>(std::complex<double> const&, double const&)
  [93] ExpIwt(double, double) [51] wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [21] std::operator*(std::complex<double> const&, std::complex<double> const&)
 [213] triD_Q(int, int)       [48] wf::initialguess(int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [161] std::operator-(std::complex<double> const&)
 [209] triD_U(int, int)       [39] wf::applydeltapsi(int, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [179] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
 [193] gltable(int, double*, double*) [29] wf::applydeltapsi(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [185] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
